Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
199,1765570352938,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,39.02438735961914,22.5,36.585365295410156,17.5,25,51.219512939453125,30.76923179626465,19.047618865966797,36.585365295410156,37.5,41.46341323852539,35.897438049316406,33.333335876464844,22.5,30.76923179626465,15.384615898132324,42.5,26.829269409179688,41.02564239501953,29.268291473388672,0,3209.7188720703125,2719.4260864257813,0,33410265088,0,3188563968,0
199,1765570353137,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,39.02438735961914,22.5,36.585365295410156,17.5,25,51.219512939453125,30.76923179626465,19.047618865966797,36.585365295410156,37.5,41.46341323852539,35.897438049316406,33.333335876464844,22.5,30.76923179626465,15.384615898132324,42.5,26.829269409179688,41.02564239501953,29.268291473388672,0,3221.5632934570313,2730.9326171875,0,33410265088,0,3206914048,0
199,1765570353337,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,27.5,17.948719024658203,25.641027450561523,13.1578950881958,32.5,12.820513725280762,32.5,15.000000953674316,41.46341323852539,37.5,30.76923179626465,32.5,25,28.205129623413086,74.35897827148438,12.5,27.5,42.5,30.000001907348633,50,0,3238.3145751953125,2747.3638305664063,0,33410265088,0,3221082112,0
199,1765570353537,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,42.105262756347656,40,45,33.333335876464844,45,31.57894515991211,42.105262756347656,27.77777862548828,50,47.619049072265625,47.36842346191406,42.105262756347656,47.36842346191406,31.57894515991211,57.142860412597656,31.57894515991211,47.36842346191406,50,50,31.57894515991211,0,3244.036376953125,2752.7749633789063,0,33410265088,0,3248377856,0
199,1765570353737,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,30.000001907348633,20,75,23.809524536132813,27.77777862548828,23.809524536132813,42.85714340209961,22.72727394104004,45,52.38095474243164,38.095237731933594,42.85714340209961,25,47.619049072265625,50,50,20,90,42.105262756347656,25,0,3265.1748657226563,2773.5650634765625,0,33410265088,0,3275767808,0
199,1765570353937,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,11.764705657958984,15.789472579956055,40,21.052631378173828,27.272727966308594,47.619049072265625,26.3157901763916,5,40,31.57894515991211,38.095237731933594,31.57894515991211,33.333335876464844,40,5.263157844543457,90,20,75,25,15.000000953674316,0,3285.2698974609375,2793.3045043945313,0,33410265088,0,3287564288,0
199,1765570354138,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,23.809524536132813,30.000001907348633,26.3157901763916,10,16.666667938232422,19.047618865966797,28.571430206298828,5.263157844543457,35,35,31.57894515991211,31.81818199157715,34.78260803222656,5.263157844543457,20,61.904762268066406,15.000000953674316,80,28.571430206298828,10,0,3301.4744262695313,2809.1701049804688,0,33410265088,0,3292233728,0
200,1765570354338,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,23.809524536132813,30.000001907348633,26.3157901763916,10,16.666667938232422,19.047618865966797,28.571430206298828,5.263157844543457,35,35,31.57894515991211,31.81818199157715,34.78260803222656,5.263157844543457,20,61.904762268066406,15.000000953674316,80,28.571430206298828,10,0,3319.5423583984375,2826.9053955078125,0,33410265088,0,3291226112,0
199,1765570354538,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,29.268291473388672,19.51219367980957,32.5,10,61.5384635925293,7.692307949066162,23.076923370361328,62.5,43.24324417114258,42.5,42.5,38.46154022216797,10.256410598754883,95.1219482421875,12.820513725280762,72.5,48.71794891357422,10,35,48.71794891357422,0,3344.5416259765625,2851.5347900390625,0,33410265088,0,3295154176,0
199,1765570354738,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,40,15.789472579956055,45,30.000001907348633,33.333335876464844,15.000000953674316,38.095237731933594,10.526315689086914,47.36842346191406,50,47.619049072265625,40,20,95,20,85,21.052631378173828,75,16.666667938232422,35,0,3366.8577880859375,2873.4913330078125,0,33410265088,0,3311124480,0
199,1765570354938,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,42.105262756347656,33.333335876464844,61.904762268066406,33.333335876464844,50,21.052631378173828,36.842105865478516,31.57894515991211,60.000003814697266,44.4444465637207,55,55,40,35,36.842105865478516,31.57894515991211,50,21.052631378173828,45,33.333335876464844,0,3374.521728515625,2880.8473510742188,0,33410265088,0,3312893952,0
199,1765570355138,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,42.85714340209961,35,65,50,57.142860412597656,42.105262756347656,55,50,65,52.6315803527832,57.894737243652344,55,42.105262756347656,47.619049072265625,61.904762268066406,60.000003814697266,61.904762268066406,42.85714340209961,90.90909576416016,33.333335876464844,0,3400.429931640625,2906.37890625,0,33410265088,0,3356057600,0
199,1765570355338,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,25,15.789472579956055,26.3157901763916,5,28.571430206298828,47.619049072265625,20,66.66667175292969,42.105262756347656,45.45454788208008,38.095237731933594,42.85714340209961,61.904762268066406,15.000000953674316,55.55555725097656,5.263157844543457,52.6315803527832,5.263157844543457,36.842105865478516,52.6315803527832,0,3421.1889038085938,2926.7982788085938,0,33410265088,0,3354210304,0
199,1765570355538,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,23.809524536132813,40,21.052631378173828,10.526315689086914,20,15.789472579956055,10,90,40,31.57894515991211,33.333335876464844,42.85714340209961,10,100,40.90909194946289,14.285715103149414,23.809524536132813,85,30.000001907348633,14.285715103149414,0,3441.8035278320313,2947.0701293945313,0,33410265088,0,3416276992,0
199,1765570355738,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,42.85714340209961,35,35,65,47.36842346191406,21.052631378173828,45,28.571430206298828,55,55,50,55.55555725097656,35,55,40,25,57.894737243652344,31.57894515991211,42.85714340209961,52.38095474243164,0,3457.7986450195313,2962.7095947265625,0,33410265088,0,3485405184,0
199,1765570355938,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,42.85714340209961,35,35,65,47.36842346191406,21.052631378173828,45,28.571430206298828,55,55,50,55.55555725097656,35,55,40,25,57.894737243652344,31.57894515991211,42.85714340209961,52.38095474243164,0,3462.1366577148438,2966.7481689453125,0,33410265088,0,3485892608,0
199,1765570356138,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,37.5,23.076923370361328,36.585365295410156,20.512821197509766,40.476192474365234,27.5,42.5,25,44.73684310913086,41.02564239501953,38.46154022216797,41.46341323852539,36.585365295410156,23.076923370361328,52.499996185302734,28.205129623413086,37.5,56.09756088256836,47.5,21.052631378173828,0,3479.3065185546875,2983.59619140625,0,33410265088,0,3486478336,0
199,1765570356338,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,42.105262756347656,42.85714340209961,45,33.333335876464844,36.842105865478516,30.000001907348633,45,35,50,44.4444465637207,42.105262756347656,42.105262756347656,45.45454788208008,26.3157901763916,33.333335876464844,33.333335876464844,55,30.000001907348633,50,40,0,3486.921875,2990.9088745117188,0,33410265088,0,3489423360,0
199,1765570356539,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,33.333335876464844,26.3157901763916,35,15.789472579956055,35,19.047618865966797,26.3157901763916,25,42.85714340209961,42.85714340209961,38.095237731933594,35,26.3157901763916,21.052631378173828,33.333335876464844,21.052631378173828,38.095237731933594,15.789472579956055,27.77777862548828,31.57894515991211,0,3494.8634033203125,2998.5505981445313,0,33410265088,0,3489910784,0
199,1765570356738,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,33.333335876464844,26.3157901763916,35,15.789472579956055,35,19.047618865966797,26.3157901763916,25,42.85714340209961,42.85714340209961,38.095237731933594,35,26.3157901763916,21.052631378173828,33.333335876464844,21.052631378173828,38.095237731933594,15.789472579956055,27.77777862548828,31.57894515991211,0,3501.0899047851563,3004.4757080078125,0,33410265088,0,3497832448,0
199,1765570356939,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,44.73684310913086,41.46341323852539,53.84615707397461,35,56.41025924682617,41.02564239501953,54.761905670166016,37.5,58.974361419677734,58.536582946777344,50,55,53.84615707397461,40.476192474365234,47.36842346191406,38.46154022216797,47.5,57.5,52.38095474243164,33.333335876464844,0,3510.8510131835938,3013.9308471679688,0,33410265088,0,3496009728,0
200,1765570357139,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,20,19.047618865966797,35,18.18181800842285,35,10,33.333335876464844,5,26.3157901763916,25,33.333335876464844,21.052631378173828,23.809524536132813,10,52.38095474243164,21.052631378173828,15.789472579956055,50,25,10,0,3526.8533935546875,3029.6114501953125,0,33410265088,0,3484389376,0
199,1765570357339,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,31.57894515991211,22.22222328186035,45,16.666667938232422,36.842105865478516,23.809524536132813,42.85714340209961,33.333335876464844,50,45,47.36842346191406,45,35,21.052631378173828,36.842105865478516,34.78260803222656,36.842105865478516,30.000001907348633,33.333335876464844,30.434782028198242,0,3530.6793212890625,3033.142333984375,0,33410265088,0,3488739328,0
199,1765570357539,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,31.57894515991211,22.22222328186035,45,16.666667938232422,36.842105865478516,23.809524536132813,42.85714340209961,33.333335876464844,50,45,47.36842346191406,45,35,21.052631378173828,36.842105865478516,34.78260803222656,36.842105865478516,30.000001907348633,33.333335876464844,30.434782028198242,0,3540.1046752929688,3042.270263671875,0,33410265088,0,3488972800,0
199,1765570357739,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,25.641027450561523,19.51219367980957,27.5,15.384615898132324,29.268291473388672,15.384615898132324,23.68421173095703,12.820513725280762,35,33.333335876464844,30.76923179626465,30.000001907348633,25.641027450561523,17.5,25.641027450561523,15.000000953674316,17.948719024658203,80.48780822753906,31.707317352294922,13.1578950881958,0,3553.2625732421875,3055.1229248046875,0,33410265088,0,3489648640,0
199,1765570357939,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,59.09090805053711,42.105262756347656,70,40,60.000003814697266,42.85714340209961,60.000003814697266,47.619049072265625,75,66.66667175292969,66.66667175292969,66.66667175292969,57.894737243652344,50,61.904762268066406,42.105262756347656,55,44.4444465637207,55,40,0,3557.176025390625,3058.7363891601563,0,33410265088,0,3492360192,0
199,1765570358139,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,59.09090805053711,42.105262756347656,70,40,60.000003814697266,42.85714340209961,60.000003814697266,47.619049072265625,75,66.66667175292969,66.66667175292969,66.66667175292969,57.894737243652344,50,61.904762268066406,42.105262756347656,55,44.4444465637207,55,40,0,3561.2086791992188,3062.4700317382813,0,33410265088,0,3509350400,0
199,1765570358339,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,40,30.76923179626465,41.02564239501953,29.268291473388672,38.46154022216797,28.205129623413086,40,23.076923370361328,47.5,47.5,46.153846740722656,42.105262756347656,41.02564239501953,25.641027450561523,41.02564239501953,23.68421173095703,43.90243911743164,39.53488540649414,40,31.707317352294922,0,3566.3656616210938,3067.33154296875,0,33410265088,0,3527081984,0
199,1765570358539,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,40,30.76923179626465,41.02564239501953,29.268291473388672,38.46154022216797,28.205129623413086,40,23.076923370361328,47.5,47.5,46.153846740722656,42.105262756347656,41.02564239501953,25.641027450561523,41.02564239501953,23.68421173095703,43.90243911743164,39.53488540649414,40,31.707317352294922,0,3571.4263305664063,3072.0906372070313,0,33410265088,0,3577888768,0
199,1765570358739,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,50,42.5,48.71794891357422,33.333335876464844,48.71794891357422,35.897438049316406,50,35,56.75675964355469,56.41025924682617,53.84615707397461,56.09756088256836,51.28205490112305,35.897438049316406,52.499996185302734,37.5,47.36842346191406,30.76923179626465,47.36842346191406,40,0,3577.0107421875,3077.3745727539063,0,33410265088,0,3578830848,0
199,1765570358939,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,50,42.5,48.71794891357422,33.333335876464844,48.71794891357422,35.897438049316406,50,35,56.75675964355469,56.41025924682617,53.84615707397461,56.09756088256836,51.28205490112305,35.897438049316406,52.499996185302734,37.5,47.36842346191406,30.76923179626465,47.36842346191406,40,0,3582.4351806640625,3082.5022583007813,0,33410265088,0,3578482688,0
199,1765570359140,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,42.5,35,42.5,31.707317352294922,55,27.5,43.589744567871094,28.205129623413086,55,50,48.780487060546875,47.5,43.90243911743164,43.90243911743164,46.51163101196289,34.14634323120117,42.5,31.707317352294922,45,31.707317352294922,0,3588.0390014648438,3087.8069458007813,0,33410265088,0,3580809216,0
199,1765570359340,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,50,36.842105865478516,47.36842346191406,33.333335876464844,52.6315803527832,31.57894515991211,55,38.095237731933594,58.82353210449219,63.15789031982422,61.11111068725586,60.000003814697266,47.36842346191406,38.095237731933594,47.05882263183594,33.333335876464844,55,38.095237731933594,44.4444465637207,26.3157901763916,0,3592.9280395507813,3092.3961181640625,0,33410265088,0,3584520192,0
199,1765570359540,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,50,36.842105865478516,47.36842346191406,33.333335876464844,52.6315803527832,31.57894515991211,55,38.095237731933594,58.82353210449219,63.15789031982422,61.11111068725586,60.000003814697266,47.36842346191406,38.095237731933594,47.05882263183594,33.333335876464844,55,38.095237731933594,44.4444465637207,26.3157901763916,0,3598.843505859375,3098.0053100585938,0,33410265088,0,3589160960,0
199,1765570359740,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,51.219512939453125,42.105262756347656,51.28205490112305,41.46341323852539,46.153846740722656,36.842105865478516,51.28205490112305,37.5,60.000003814697266,55,55.26315689086914,56.41025924682617,51.219512939453125,43.90243911743164,51.219512939453125,37.5,50,40,58.974361419677734,35.897438049316406,0,3603.7897338867188,3102.65673828125,0,33410265088,0,3590422528,0
199,1765570359940,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,52.38095474243164,42.85714340209961,50,35,55,30.000001907348633,55,31.57894515991211,65,65,55.55555725097656,52.6315803527832,57.894737243652344,31.57894515991211,50,40,50,35,55,36.3636360168457,0,3608.086181640625,3106.6510620117188,0,33410265088,0,3614248960,0
199,1765570360140,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,52.6315803527832,40,52.38095474243164,27.77777862548828,57.142860412597656,40,45,47.619049072265625,57.894737243652344,61.904762268066406,60.000003814697266,57.894737243652344,47.36842346191406,40,52.38095474243164,38.095237731933594,47.36842346191406,50,50,33.333335876464844,0,3612.3679809570313,3110.6224975585938,0,33410265088,0,3600384000,0
199,1765570360340,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,52.6315803527832,40,52.38095474243164,27.77777862548828,57.142860412597656,40,45,47.619049072265625,57.894737243652344,61.904762268066406,60.000003814697266,57.894737243652344,47.36842346191406,40,52.38095474243164,38.095237731933594,47.36842346191406,50,50,33.333335876464844,0,3617.7960815429688,3115.76611328125,0,33410265088,0,3598057472,0
199,1765570360540,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,48.780487060546875,43.589744567871094,48.71794891357422,39.02438735961914,48.71794891357422,36.585365295410156,45.945945739746094,33.333335876464844,62.5,56.75675964355469,56.41025924682617,57.5,51.219512939453125,38.46154022216797,47.36842346191406,35.897438049316406,51.28205490112305,36.585365295410156,50,37.5,0,3621.1080932617188,3118.782958984375,0,33410265088,0,3598372864,0
199,1765570360740,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,48.780487060546875,43.589744567871094,48.71794891357422,39.02438735961914,48.71794891357422,36.585365295410156,45.945945739746094,33.333335876464844,62.5,56.75675964355469,56.41025924682617,57.5,51.219512939453125,38.46154022216797,47.36842346191406,35.897438049316406,51.28205490112305,36.585365295410156,50,37.5,0,3624.7935791015625,3122.175537109375,0,33410265088,0,3597725696,0
199,1765570360941,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,55,46.153846740722656,53.84615707397461,41.46341323852539,52.6315803527832,39.47368621826172,56.09756088256836,35.897438049316406,64.10256958007813,65,65.78947448730469,58.974361419677734,50,45,58.536582946777344,42.5,53.84615707397461,39.47368621826172,54.761905670166016,39.02438735961914,0,3628.590576171875,3125.674072265625,0,33410265088,0,3590184960,0
199,1765570361141,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,47.36842346191406,40.90909194946289,45,35,45,38.095237731933594,50,38.095237731933594,57.894737243652344,55,52.6315803527832,52.6315803527832,47.619049072265625,38.095237731933594,65,35,45,26.3157901763916,44.4444465637207,31.57894515991211,0,3634.6097412109375,3131.3939208984375,0,33410265088,0,3594338304,0
199,1765570361340,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,47.36842346191406,40.90909194946289,45,35,45,38.095237731933594,50,38.095237731933594,57.894737243652344,55,52.6315803527832,52.6315803527832,47.619049072265625,38.095237731933594,65,35,45,26.3157901763916,44.4444465637207,31.57894515991211,0,3638.6286010742188,3135.1165161132813,0,33410265088,0,3611774976,0
199,1765570361540,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,50,41.02564239501953,56.09756088256836,32.432430267333984,51.28205490112305,40,52.499996185302734,35.897438049316406,64.10256958007813,61.5384635925293,62.5,60.52631759643555,52.499996185302734,43.90243911743164,52.499996185302734,41.02564239501953,53.84615707397461,42.5,52.499996185302734,40,0,3642.6493530273438,3138.8388671875,0,33410265088,0,3624587264,0
199,1765570361741,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,38.095237731933594,25,38.095237731933594,27.272727966308594,35,21.052631378173828,38.095237731933594,21.052631378173828,45,42.105262756347656,40,35,31.57894515991211,26.3157901763916,40,16.666667938232422,50,23.809524536132813,31.57894515991211,27.272727966308594,0,3646.9268188476563,3142.8212280273438,0,33410265088,0,3641847808,0
199,1765570361940,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,38.095237731933594,25,38.095237731933594,27.272727966308594,35,21.052631378173828,38.095237731933594,21.052631378173828,45,42.105262756347656,40,35,31.57894515991211,26.3157901763916,40,16.666667938232422,50,23.809524536132813,31.57894515991211,27.272727966308594,0,3650.6038818359375,3146.2017822265625,0,33410265088,0,3665231872,0
199,1765570362141,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,56.41025924682617,47.5,54.05405044555664,35.135135650634766,52.499996185302734,46.51163101196289,56.41025924682617,37.5,71.05262756347656,68.42105102539063,69.23077392578125,66.66667175292969,55,41.02564239501953,55,45.238094329833984,56.41025924682617,39.47368621826172,56.41025924682617,40,0,3654.6815795898438,3149.9805297851563,0,33410265088,0,3683520512,0
199,1765570362341,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,56.41025924682617,47.5,54.05405044555664,35.135135650634766,52.499996185302734,46.51163101196289,56.41025924682617,37.5,71.05262756347656,68.42105102539063,69.23077392578125,66.66667175292969,55,41.02564239501953,55,45.238094329833984,56.41025924682617,39.47368621826172,56.41025924682617,40,0,3658.4778442382813,3153.4827270507813,0,33410265088,0,3704340480,0
199,1765570362541,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,47.36842346191406,45,47.36842346191406,36.842105865478516,50,33.333335876464844,52.499996185302734,35,65.8536605834961,61.5384635925293,60.000003814697266,60.000003814697266,52.499996185302734,38.46154022216797,51.28205490112305,40,50,41.46341323852539,51.219512939453125,30.76923179626465,0,3662.2183837890625,3156.925048828125,0,33410265088,0,3719315456,0
200,1765570362741,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,47.36842346191406,45,47.36842346191406,36.842105865478516,50,33.333335876464844,52.499996185302734,35,65.8536605834961,61.5384635925293,60.000003814697266,60.000003814697266,52.499996185302734,38.46154022216797,51.28205490112305,40,50,41.46341323852539,51.219512939453125,30.76923179626465,0,3666.6842041015625,3161.0936279296875,0,33410265088,0,3751563264,0
199,1765570362941,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,51.219512939453125,37.5,50,33.333335876464844,50,33.333335876464844,48.648651123046875,30.76923179626465,56.75675964355469,57.5,57.5,51.28205490112305,44.73684310913086,35.897438049316406,46.153846740722656,40,48.780487060546875,37.5,50,35.897438049316406,0,3670.0100708007813,3164.1244506835938,0,33410265088,0,3772194816,0
199,1765570363141,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,51.219512939453125,37.5,50,33.333335876464844,50,33.333335876464844,48.648651123046875,30.76923179626465,56.75675964355469,57.5,57.5,51.28205490112305,44.73684310913086,35.897438049316406,46.153846740722656,40,48.780487060546875,37.5,50,35.897438049316406,0,3674.1635131835938,3167.9783325195313,0,33410265088,0,3796484096,0
199,1765570363341,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,42.105262756347656,35,46.34146499633789,34.14634323120117,48.780487060546875,32.5,47.619049072265625,30.000001907348633,56.41025924682617,51.351348876953125,50,55.26315689086914,50,35,52.38095474243164,35,43.589744567871094,31.57894515991211,40.5405387878418,31.707317352294922,0,3677.9351806640625,3171.4561157226563,0,33410265088,0,3808145408,0
199,1765570363541,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,42.105262756347656,35,46.34146499633789,34.14634323120117,48.780487060546875,32.5,47.619049072265625,30.000001907348633,56.41025924682617,51.351348876953125,50,55.26315689086914,50,35,52.38095474243164,35,43.589744567871094,31.57894515991211,40.5405387878418,31.707317352294922,0,3681.0297241210938,3174.2539672851563,0,33410265088,0,3833499648,0
199,1765570363742,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,53.84615707397461,42.105262756347656,51.28205490112305,37.5,51.351348876953125,38.46154022216797,55,35,62.5,65,62.5,57.894737243652344,51.28205490112305,41.46341323852539,52.6315803527832,41.02564239501953,51.28205490112305,41.46341323852539,52.6315803527832,38.46154022216797,0,3685.526611328125,3178.4500122070313,0,33410265088,0,3858665472,0
199,1765570363941,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,53.84615707397461,42.105262756347656,51.28205490112305,37.5,51.351348876953125,38.46154022216797,55,35,62.5,65,62.5,57.894737243652344,51.28205490112305,41.46341323852539,52.6315803527832,41.02564239501953,51.28205490112305,41.46341323852539,52.6315803527832,38.46154022216797,0,3689.3162231445313,3181.9451904296875,0,33410265088,0,3874222080,0
199,1765570364141,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,40,40,45,31.57894515991211,42.5,28.205129623413086,44.73684310913086,28.947368621826172,52.499996185302734,48.780487060546875,46.153846740722656,47.5,45.238094329833984,35,45,28.205129623413086,42.105262756347656,42.5,43.90243911743164,30.76923179626465,0,3693.970703125,3186.301025390625,0,33410265088,0,3903332352,0
199,1765570364341,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,30.000001907348633,30.000001907348633,38.095237731933594,21.052631378173828,31.57894515991211,23.809524536132813,30.000001907348633,28.571430206298828,27.77777862548828,31.57894515991211,30.000001907348633,38.095237731933594,31.57894515991211,30.000001907348633,31.57894515991211,26.3157901763916,31.57894515991211,85.71428680419922,31.57894515991211,23.809524536132813,0,3702.551513671875,3194.5782470703125,0,33410265088,0,3937800192,0
199,1765570364541,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,5.555555820465088,10,15.000000953674316,5,15.000000953674316,5.263157844543457,10.526315689086914,5,20,20,20,10,15.000000953674316,0,19.047618865966797,14.285715103149414,9.523809432983398,80,20,0,0,3714.1943359375,3205.9204711914063,0,33410265088,0,3942055936,0
199,1765570364741,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,5.555555820465088,10,15.000000953674316,5,15.000000953674316,5.263157844543457,10.526315689086914,5,20,20,20,10,15.000000953674316,0,19.047618865966797,14.285715103149414,9.523809432983398,80,20,0,0,3722.2869262695313,3213.7112426757813,0,33410265088,0,3929124864,0
199,1765570364942,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,38.095237731933594,47.619049072265625,36.842105865478516,25,38.88888931274414,25,38.88888931274414,25,47.36842346191406,42.105262756347656,40,40,40,33.333335876464844,42.85714340209961,26.3157901763916,45,26.3157901763916,45.45454788208008,20,0,3725.6167602539063,3216.7476806640625,0,33410265088,0,3926929408,0
199,1765570365142,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,38.095237731933594,47.619049072265625,36.842105865478516,25,38.88888931274414,25,38.88888931274414,25,47.36842346191406,42.105262756347656,40,40,40,33.333335876464844,42.85714340209961,26.3157901763916,45,26.3157901763916,45.45454788208008,20,0,3729.2562866210938,3220.0925903320313,0,33410265088,0,3921301504,0
199,1765570365342,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,44.73684310913086,37.5,47.5,35.897438049316406,47.619049072265625,34.14634323120117,46.153846740722656,32.5,57.5,57.5,56.41025924682617,53.84615707397461,50,31.57894515991211,46.153846740722656,36.585365295410156,48.780487060546875,36.842105865478516,44.73684310913086,34.14634323120117,0,3734.3709716796875,3224.9104614257813,0,33410265088,0,3913674752,0
199,1765570365542,800,800,711,799,800,800,800,800,800,799,799,800,799,800,799,800,800,800,799,800,44.73684310913086,37.5,47.5,35.897438049316406,47.619049072265625,34.14634323120117,46.153846740722656,32.5,57.5,57.5,56.41025924682617,53.84615707397461,50,31.57894515991211,46.153846740722656,36.585365295410156,48.780487060546875,36.842105865478516,44.73684310913086,34.14634323120117,0,3737.8334350585938,3228.0796508789063,0,33410265088,0,3912286208,0
